,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,pdf_url
756,http://arxiv.org/abs/2201.01117v2,2022-04-28 20:36:06+00:00,2022-01-04 12:56:46+00:00,On the Robin spectrum for the equilateral triangle,"Zeév Rudnick, Igor Wigman","The equilateral triangle is one of the few planar domains where the Dirichlet
and Neumann eigenvalue problems were explicitly determined, by Lam\'e in 1833,
despite not admitting separation of variables. In this paper, we study the
Robin spectrum of the equilateral triangle, which was determined by McCartin in
2004 in terms of a system of transcendental coupled secular equations.
  We give uniform upper bounds for the Robin-Neumann gaps, showing that they
are bounded by their limiting mean value, which is hence an almost sure bound.
The spectrum admits a systematic double multiplicity, and after removing it we
study the gaps in the resulting desymmetrized spectrum. We show a spectral gap
property, that there are arbitrarily large gaps, and also arbitrarily small
ones, moreover that the nearest neighbour spacing distribution of the
desymmetrized spectrum is a delta function at the origin. We show that for
sufficiently small Robin parameter, the desymmetrized spectrum is simple.","revised version. Added one figure. Accepted for publication in
  Journal of Physics A, special issue ""Claritons and Asymptotics of Ideas: The
  Physics of Michael Berry""",,10.1088/1751-8121/ac6f9b,math.SP,"['math.SP', 'math-ph', 'math.MP', 'math.NT', '35P20']",http://arxiv.org/pdf/2201.01117v2
757,http://arxiv.org/abs/2201.00773v3,2022-07-18 15:51:47+00:00,2022-01-03 17:35:20+00:00,Stability of spectral partitions and the Dirichlet-to-Neumann map,"Gregory Berkolaiko, Yaiza Canzani, Graham Cox, Jeremy L. Marzuola","The oscillation of a Laplacian eigenfunction gives a great deal of
information about the manifold on which it is defined. This oscillation can be
encoded in the nodal deficiency, an important geometric quantity that is
notoriously hard to compute, or even estimate. Here we compare two recently
obtained formulas for the nodal deficiency, one in terms of an energy
functional on the space of equipartitions of the manifold, and the other in
terms of a two-sided Dirichlet-to-Neumann map defined on the nodal set. We
relate these two approaches by giving an explicit formula for the Hessian of
the equipartition energy in terms of the Dirichlet-to-Neumann map. This allows
us to compute Hessian eigenfunctions, and hence directions of steepest descent,
for the equipartition energy in terms of the corresponding Dirichlet-to-Neumann
eigenfunctions. Our results do not assume bipartiteness, and hence are relevant
to the study of spectral minimal partitions.","18 pages, comments welcome; references updated in v2; title changed
  in v3",Calc. Var. PDE <b>61</b> 203 (2022),10.1007/s00526-022-02311-7,math.AP,"['math.AP', 'math.SP']",http://arxiv.org/pdf/2201.00773v3
758,http://arxiv.org/abs/2201.00410v1,2022-01-02 20:06:29+00:00,2022-01-02 20:06:29+00:00,Thresholds and more bands of A.C. spectrum for the Molchanov--Vainberg Schrödinger operator with a more general long range condition,Marc-Adrien Mandich,"The existence of absolutely continuous (a.c.) spectrum for the discrete
Molchanov-Vainberg Schr\""odinger operator $D+V$ on $\ell^2(\mathbb{Z}^d)$, in
dimensions $d\geq 2$, is further investigated for potentials $V$ satisfying the
long range condition $n_i(V-\tau_i ^{\kappa}V)(n) = O(\ln^{-q}(|n|))$ for some
$q>2$, $\kappa \in \mathbb{N}$ even, and all $1 \leq i \leq d$, as $|n| \to
\infty$. $\tau_i ^{\kappa} V$ is the potential shifted by $\kappa$ units on the
$i^{\text{th}}$ coordinate. In this article \textit{finite} linear combinations
of conjugate operators are constructed. These lead to more bands of a.c.\
spectrum being found. However, the new bands of a.c. spectrum are justified
mainly by graphical evidence because the coefficients of the linear
combinations are obtained by numerical polynomial interpolation. At the same
time, an infinitely countable set of thresholds is rigorously identified (these
will be defined exactly in the article). We conjecture that the spectrum of
$D+V$ in dimension 2 is void of singular continuous spectrum, and that
consecutive thresholds constitute endpoints of a band of a.c. spectrum.",,,,math.SP,"['math.SP', 'math-ph', 'math.FA', 'math.MP']",http://arxiv.org/pdf/2201.00410v1
759,http://arxiv.org/abs/2201.00198v3,2022-10-20 02:25:39+00:00,2022-01-01 14:51:55+00:00,"Symmetric Matrices, Signed Graphs, and Nodal Domain Theorems","Chuanyuan Ge, Shiping Liu","In 2001, Davies, Gladwell, Leydold, and Stadler proved discrete nodal domain
theorems for eigenfunctions of generalized Laplacians, i.e., symmetric matrices
with non-positive off-diagonal entries. In this paper, we establish nodal
domain theorems for arbitrary symmetric matrices by exploring the induced
signed graph structure. Our concepts of nodal domains for any function on a
signed graph are switching invariant. When the induced signed graph is
balanced, our definitions and upper bound estimates reduce to existing results
for generalized Laplacians. Our approach provides a more conceptual
understanding of Fiedler's results on eigenfunctions of acyclic matrices. This
new viewpoint leads to lower bound estimates for the number of strong nodal
domains which improves previous results of Berkolaiko and Xu-Yau. We also prove
a new type of lower bound estimates by a duality argument.","33 pages,2 figures. All comments are welcome!",,,math.SP,"['math.SP', 'math.CO', 'math.DG']",http://arxiv.org/pdf/2201.00198v3
760,http://arxiv.org/abs/2112.15055v1,2021-12-30 13:36:18+00:00,2021-12-30 13:36:18+00:00,On Stability in the Borg's Theorem for Non-normal Periodic Jacobi Operators,"Krishna Kumar G., V. B. Kiran Kumar","We consider the non-normal periodic Jacobi operator and the discrete versions
of the well-known Borg's Theorem. In this article, we extend the stability
results obtained recently to non-normal cases. The existing stability results
connect the oscillations of the matrix entries and the spectral gap size. Our
result covers the present self-adjoint versions of Borg's theorem and its
recent quantitative versions. Here the oscillations of the matrix entries are
linked with the path-connectedness of the pseudospectrum. We discuss the finite
difference approximations of various linear differential equations as specific
applications.",,,,math.SP,"['math.SP', 'math.FA']",http://arxiv.org/pdf/2112.15055v1
761,http://arxiv.org/abs/2112.15054v1,2021-12-30 13:35:34+00:00,2021-12-30 13:35:34+00:00,Banach Spaces of GLT Sequences and Function Spaces,"V. B. Kiran Kumar, Rahul Rajan, N. S. Sarath Kumar","The Generalized Locally Toeplitz (GLT) sequences of matrices have been
originated from the study of certain partial differential equations. To be more
precise, such matrix sequences arise when we numerically approximate some
partial differential equations by discretization. The study of the asymptotic
spectral behaviour of GLT sequence is very important in analysing the solution
of corresponding partial differential equations. The approximating classes of
sequences (a.c.s) and the spectral symbols are important notions in this
connection. Recently, G. Barbarino obtained some additional results regarding
the theoretical aspects of such notions. He obtained the completeness of the
space of matrix sequences with respect to pseudo metric a.c.s. Also, he
identified the space of GLT sequences with the space of measurable functions.
In this article, we follow the same research line and obtain various results
connecting the sub-algebras of matrix sequence spaces and sub-algebras of
function spaces. In some cases, these are identifications as Banach spaces and
some of them are Banach algebra identifications. In the process, we also prove
that the convergence notions in the sense of eigenvalue/singular value
clustering are equivalent to the convergence with respect to the metrics
introduced here. These convergence notions are related to the study of
preconditioners in the case of matrix/operator sequences. Finally, as an
application of our main results, we establish a Korovkin-type result in the
setting of GLT sequences.",,"Electronic Journal of Linear Algebra, Volume 38, pp. 295-316,
  April 2022",10.13001/ela.2022.6693,math.FA,"['math.FA', 'math.SP']",http://arxiv.org/pdf/2112.15054v1
762,http://arxiv.org/abs/2112.14662v2,2022-07-08 14:05:54+00:00,2021-12-29 17:23:08+00:00,"On the Hausdorff measure of sets of non-Lyapunov behaviour, and a Jarnik-type theorem for random Schroedinger operators",Sasha Sodin,"We consider the growth of the norms of transfer matrices of ergodic discrete
Schr\""odinger operators in one dimension. It is known that the set of energies
at which the rate of exponential growth is slower than prescribed by the
Lyapunov exponent is residual in the part of the spectrum at which the Lyapunov
exponent is positive. On the other hand, this exceptional set is of vanishing
Hausdorff measure with respect to any gauge function $\rho(t)$ such that
$\rho(t)/t$ is integrable at zero. Here we show that this condition on
$\rho(t)$ can not in general be improved: for operators with independent,
identically distributed potentials of sufficiently regular distribution, the
set of energies at which the rate of exponential growth is arbitrarily slow has
infinite Hausdorff measure with respect to any gauge function $\rho(t)$ such
that $\rho(t)/t$ is non-increasing and not integrable at zero. The main
technical ingredient, possibly of independent interest, is a Jarn\'ik-type
theorem describing the Hausdorff measure of the set of real numbers well
approximated by the eigenvalues of the Schr\""odinger operator. The proof of
this result relies on the theory of Anderson localisation and on the mass
transference principle of Beresnevich--Velani.",13 pp. v2: fixed typos and inaccuracies and improved presentation,,,math.SP,"['math.SP', 'math-ph', 'math.CA', 'math.MP', 'math.PR']",http://arxiv.org/pdf/2112.14662v2
763,http://arxiv.org/abs/2112.14431v1,2021-12-29 07:38:42+00:00,2021-12-29 07:38:42+00:00,Mode stability and shallow quasinormal modes of Kerr-de Sitter black holes away from extremality,Peter Hintz,"A Kerr-de Sitter black hole is a solution
$(M,g_{\Lambda,\mathfrak{m},\mathfrak{a}})$ of the Einstein vacuum equations
with cosmological constant $\Lambda>0$. It describes a black hole with mass
$\mathfrak{m}>0$ and specific angular momentum $\mathfrak{a}\in\mathbb{R}$. We
show that for any $\epsilon>0$ there exists $\delta>0$ so that mode stability
holds for the linear scalar wave equation
$\Box_{g_{\Lambda,\mathfrak{m},\mathfrak{a}}}\phi=0$ when
$|\mathfrak{a}/\mathfrak{m}|\in[0,1-\epsilon]$ and
$\Lambda\mathfrak{m}^2<\delta$. In fact, we show that all quasinormal modes
$\sigma$ in any fixed half space $\Im\sigma>-C\sqrt\Lambda$ are equal to $0$ or
$-i\sqrt{\Lambda/3}(n+o(1))$, $n\in\mathbb{N}$, as
$\Lambda\mathfrak{m}^2\searrow 0$. We give an analogous description of
quasinormal modes for the Klein-Gordon equation.
  We regard a Kerr-de Sitter black hole with small $\Lambda\mathfrak{m}^2$ as a
singular perturbation either of a Kerr black hole with the same angular
momentum-to-mass ratio, or of de Sitter spacetime without any black hole
present. We use the mode stability of subextremal Kerr black holes, proved by
Whiting and Shlapentokh-Rothman, as a black box; the quasinormal modes
described by our main result are perturbations of those of de Sitter space. Our
proof is based on careful uniform a priori estimates, in a variety of
asymptotic regimes, for the spectral family and its de Sitter and Kerr model
problems in the singular limit $\Lambda\mathfrak{m}^2\searrow 0$.","91 pages, 14 figures",,,gr-qc,"['gr-qc', 'math.AP', 'math.SP']",http://arxiv.org/pdf/2112.14431v1
764,http://arxiv.org/abs/2112.14376v1,2021-12-29 03:03:48+00:00,2021-12-29 03:03:48+00:00,Cantor Spectrum for CMV Matrices With Almost Periodic Verblunsky Coefficients,"Long Li, David Damanik, Qi Zhou","We consider extended CMV matrices with analytic quasi-periodic Verblunsky
coefficients with Diophantine frequency vector in the perturbatively small
coupling constant regime and prove the analyticity of the tongue boundaries. As
a consequence we establish that, generically, all gaps of the spectrum that are
allowed by the Gap Labelling Theorem are open and hence the spectrum is a
Cantor set. We also prove these results for a related class of almost periodic
Verblunsky coefficients and present an application to suitable quantum walk
models on the integer lattice.",47 pages,,,math.SP,"['math.SP', 'math-ph', 'math.DS', 'math.MP']",http://arxiv.org/pdf/2112.14376v1
765,http://arxiv.org/abs/2112.14289v2,2022-01-06 01:27:44+00:00,2021-12-28 20:25:43+00:00,It is better to be semi-regular when you have a low degree,Theodore Kolokolnikov,"We study the algebraic connectivity for several classes of random
semi-regular graphs. For large random semi-regular bipartite graphs, we
explicitly compute both their algebraic connectivity and as well as the full
spectrum distribution. For an integer $d\in\left[ 3,7\right] $, we find
families of random semi-regular graphs that have higher algebraic connectivity
than a random $d$-regular graphs with the same number of vertices and edges. On
the other hand, we show that regular graphs beat semi-regular graphs when
$d\geq8.$ More generally, we study random semi-regular graphs whose average
degree is $d$, not necessary an integer. This provides a natural generalization
of a $d$-regular graph in the case of a non-integer $d.$ We characterise their
algebraic connectivity in terms of a root of a certain 6th-degree polynomial.
Finally, we construct a small-world-type network of average degree 2.5 with a
relatively high algebraic connectivity. We also propose some related open
problems and conjectures.",,,,math.CO,"['math.CO', 'cs.DM', 'math.SP']",http://arxiv.org/pdf/2112.14289v2
766,http://arxiv.org/abs/2112.14179v4,2022-02-12 21:44:28+00:00,2021-12-28 15:11:37+00:00,On the invariance principle for a characteristic function,"K. A. Makarov, E. Tsekanovskii","We extend the invariance principle for a characteristic function of a
dissipative operator with respect to the group of affine transformations of the
real axis preserving the orientation to the case of general $SL_2(\bbR)$
transformations.",22 pages,,,math.SP,"['math.SP', 'math-ph', 'math.MP', 'Primary: 81Q10, Secondary: 35P20, 47N50']",http://arxiv.org/pdf/2112.14179v4
767,http://arxiv.org/abs/2112.12682v1,2021-12-23 16:24:22+00:00,2021-12-23 16:24:22+00:00,Spectral Expansion for the Non-self-adjoint Differential Operators with the Periodic Matrix Coefficients,O. A. Veliev,"In this paper we construct the spectral expansion for the non-self-adjoint
differential operators generated in the space of vektor functions by the
ordinary differential expression of arbitrary order with the periodic matrix
coefficients by using the essential spectral singularities, singular
quasimomenta and the series with parenthesis.",,,,math.SP,['math.SP'],http://arxiv.org/pdf/2112.12682v1
768,http://arxiv.org/abs/2112.12348v3,2022-11-19 17:13:22+00:00,2021-12-23 04:05:01+00:00,When Random Tensors meet Random Matrices,"Mohamed El Amine Seddik, Maxime Guillaud, Romain Couillet","Relying on random matrix theory (RMT), this paper studies asymmetric
order-$d$ spiked tensor models with Gaussian noise. Using the variational
definition of the singular vectors and values of (Lim, 2005), we show that the
analysis of the considered model boils down to the analysis of an equivalent
spiked symmetric \textit{block-wise} random matrix, that is constructed from
\textit{contractions} of the studied tensor with the singular vectors
associated to its best rank-1 approximation. Our approach allows the exact
characterization of the almost sure asymptotic singular value and alignments of
the corresponding singular vectors with the true spike components, when
$\frac{n_i}{\sum_{j=1}^d n_j}\to c_i\in (0, 1)$ with $n_i$'s the tensor
dimensions. In contrast to other works that rely mostly on tools from
statistical physics to study random tensors, our results rely solely on
classical RMT tools such as Stein's lemma. Finally, classical RMT results
concerning spiked random matrices are recovered as a particular case.",,,,math.PR,"['math.PR', 'math.SP', 'stat.ML']",http://arxiv.org/pdf/2112.12348v3
769,http://arxiv.org/abs/2112.12007v2,2022-02-23 02:22:17+00:00,2021-12-22 16:31:50+00:00,The semiclassical structure of the scattering matrix for a manifold with infinite cylindrical end,"T. J. Christiansen, A. Uribe","We study the microlocal properties of the scattering matrix associated to the
semiclassical Schr\""odinger operator $P=h^2\Delta_X+V$ on a Riemannian manifold
with an infinite cylindrical end. The scattering matrix at $E=1$ is a linear
operator $S=S_h$ defined on a Hilbert subspace of $L^2(Y)$ that parameterizes
the continuous spectrum of $P$ at energy $1$. Here $Y$ is the cross section of
the end of $X$, which is not necessarily connected. We show that, under certain
assumptions, microlocally $S$ is a Fourier integral operator associated to the
graph of the scattering map $\kappa:\mathcal{D}_{\kappa}\to T^*Y$, with
$\mathcal{D}_\kappa\subset T^*Y$. The scattering map $\kappa$ and its domain
$\mathcal{D}_\kappa$ are determined by the Hamilton flow of the principal
symbol of $P$. As an application we prove that, under additional hypotheses on
the scattering map, the eigenvalues of the associated unitary scattering matrix
are equidistributed on the unit circle.","Version 2 has an additional subsection in the appendix, in which we
  compute the scattering map for a certain class of surfaces of revolution.
  Version 2 has 34 pages, 3 figures",,,math.SP,"['math.SP', 'math.AP', '58J50, 58J40, 35P25']",http://arxiv.org/pdf/2112.12007v2
770,http://arxiv.org/abs/2112.11639v1,2021-12-22 03:04:54+00:00,2021-12-22 03:04:54+00:00,Algebras of commuting differential operators for integral kernels of Airy type,"W. Riley Casper, F. Alberto Grunbaum, Milen Yakimov, Ignacio Zurrian","Differential operators commuting with integral operators were discovered in
the work of C. Tracy and H. Widom [37, 38] and used to derive asymptotic
expansions of the Fredholm determinants of integral operators arising in random
matrix theory. Very recently, it has been proved that all rational, symmetric
Darboux transformations of the Bessel, Airy, and exponential bispectral
functions give rise to commuting integral and differential operators [6, 7, 8],
vastly generalizing the known examples in the literature. In this paper, we
give a classification of the the rational symmetric Darboux transformations of
the Airy function in terms of the fixed point submanifold of a differential
Galois group acting on the Lagrangian locus of the (infinite dimensional) Airy
Adelic Grassmannian and initiate the study of the full algebra of differential
operators commuting with each of the integral operators in question. We
leverage the general theory of [8] to obtain explicit formulas for the two
differential operators of lowest orders that commute with each of the level one
and two integral operators obtained in the Darboux process. Moreover, we prove
that each pair of differential operators commute with each other. The commuting
operators in the level one case are shown to satisfy an algebraic relation
defining an elliptic curve.",19 pages,,,math.CA,"['math.CA', 'math-ph', 'math.MP', 'math.RA', 'math.SP', '47G10, 34L05, 33C10, 37K35, 37K20']",http://arxiv.org/pdf/2112.11639v1
771,http://arxiv.org/abs/2112.11415v1,2021-12-21 18:24:13+00:00,2021-12-21 18:24:13+00:00,Lower bounds for Steklov eigenfunctions,"Jeffrey Galkowski, John A. Toth","Let $(\Omega,g)$ be a compact, analytic Riemannian manifold with analytic
boundary $\partial \Omega = M.$ We give $L^2$-lower bounds for Steklov
eigenfunctions and their restrictions to interior hypersurfaces $H \subset
\Omega^{\circ}$ in a geometrically defined neighborhood of $M$. Our results are
optimal in the entire geometric neighborhood and complement the results on
eigenfunction upper bounds in the author's previous work.","16 pages, 2 figures",,,math.AP,"['math.AP', 'math.SP']",http://arxiv.org/pdf/2112.11415v1
772,http://arxiv.org/abs/2112.11073v1,2021-12-21 10:11:24+00:00,2021-12-21 10:11:24+00:00,Spectral Correspondences for Rank One Locally Symmetric Spaces -- The Case of Exceptional Parameters,"Christian Arends, Joachim Hilgert","In this paper we complete the program of relating the Laplace spectrum for
rank one compact locally symmetric spaces with the first band Ruelle-Pollicott
resonances of the geodesic flow on its sphere bundle. This program was started
by Flaminio and Forni for hyperbolic surfaces, continued by Dyatlov, Faure and
Guillarmou for real hyperbolic spaces and by Guillarmou, Hilgert and Weich for
general rank one spaces. Except for the case of hyperbolic surfaces a countable
set of exceptional spectral parameters always left untreated since the
corresponding Poisson transforms are neither injective nor surjective. We use
vector valued Poisson transforms to treat also the exceptional spectral
parameters. For surfaces the exceptional spectral parameters lead to discrete
series representations of $\mathrm{SL}(2,\mathbb R)$. In higher dimensions the
situation is more complicated, but can be described completely.",,,,math.SP,"['math.SP', 'math.DS', 'math.RT', '22E46, 22E40, 37C30, 37C79, 37D40']",http://arxiv.org/pdf/2112.11073v1
773,http://arxiv.org/abs/2112.11026v1,2021-12-21 07:46:19+00:00,2021-12-21 07:46:19+00:00,Asymptotic analysis and numerical computation of the Laplacian eigenvalues using the conformal mapping,"Jiho Hong, Mikyoung Lim","We consider the Dirichlet and Neumann eigenvalues of the Laplacian for a
simply connected, planar domain. The eigenvalues are the characteristic values
of layer potential operators involving the Hankel function. First, we obtain an
asymptotic formula for the Laplace eigenvalues with respect to the perturbation
of the domain. The results are based on the Gohberg--Sigal theory for operator
valued functions. Second, we propose a numerical computation scheme to compute
the Laplacian eigenvalues based on the matrix formulation of the layer
potential operators with a geometric basis associated with the exterior
conformal mapping of the domain. This provides a way to compute Laplace
eigenvalues, $\lambda$, by finding roots of polynomials in $\lambda$ and
$\log\lambda$. We also derive a fully computable a priori error estimate with
no assumption on the domain's convexity. This shows the relation between the
domain's regularity and the convergence rate of the proposed method to compute
Laplace eigenvalues.","40 pages, 7 figures, 5 tables",,,math.NA,"['math.NA', 'cs.NA', 'math.AP', 'math.SP', '35P15, 65N15, 65N25']",http://arxiv.org/pdf/2112.11026v1
774,http://arxiv.org/abs/2112.10262v1,2021-12-19 21:39:52+00:00,2021-12-19 21:39:52+00:00,Generalization of Kato's decomposition,"Zakariae Aznay, Abdelmalek Ouahab, Hassan Zariouh","The Kato's decomposition \cite[Theorem 4]{kato} is generalized to
semi-B-Fredholm operators.",,,,math.FA,"['math.FA', 'math.SP']",http://arxiv.org/pdf/2112.10262v1
775,http://arxiv.org/abs/2112.09558v2,2022-01-30 20:05:11+00:00,2021-12-17 15:13:11+00:00,Canonical systems and quantum graphs,Kyle Scarbrough,"The representation of the resolvent as an integral operator, the $m$
function, and the associated spectral representation are fundamental topics in
the spectral theory of self-adjoint ordinary differential operators. Versions
of these are developed here for canonical systems $Ju'=-zHu$ of arbitrary
order. A classical result shows that canonical systems of order two can be used
to realize arbitrary spectral data, in the form of $m$ functions from the upper
half plane to itself. In this paper, canonical systems on graphs, not
necessarily compact but with finitely many vertices, are introduced and proved
to be unitarily equivalent to certain higher order canonical systems. It is
shown that any Schr\""odinger operator on a graph is unitarily equivalent to a
canonical system on the same graph. Consequently, for an arbitrary canonical
system or Schr\""odinger operator on a graph, a representation of the resolvent
as an integral operator and a spectral representation are obtained.",,,,math.SP,"['math.SP', 'math-ph', 'math.MP']",http://arxiv.org/pdf/2112.09558v2
776,http://arxiv.org/abs/2112.08464v1,2021-12-15 20:23:33+00:00,2021-12-15 20:23:33+00:00,Manifold embeddings by heat kernels of connection Laplacian,Chen-Yun Lin,"We show that any closed $n$-dimensional manifold $(M,g)$ can be embedded by a
map constructed using the heat kernels of the connection Laplacian as well as a
maps constructed using truncated heat kernel at a certain time $t$ from a
$\delta$-net $\{q_i\}_{i=1}^{N_0}$ via a rescaling trick. Both the time $t$ and
$N_0$ are bounded in terms of the dimension, bounds on the Ricci curvature and
its derivative, the injectivity radius, and the volume. Moreover, both maps can
be made arbitrarily close to an isometry.",,,,math.DG,"['math.DG', 'math.SP']",http://arxiv.org/pdf/2112.08464v1
777,http://arxiv.org/abs/2112.08109v1,2021-12-15 13:25:23+00:00,2021-12-15 13:25:23+00:00,Dirac operator spectrum in tubes and layers with a zigzag type boundary,"Pavel Exner, Markus Holzmann","We derive a number of spectral results for Dirac operators in geometrically
nontrivial regions in $\mathbb{R}^2$ and $\mathbb{R}^3$ of tube or layer shapes
with a zigzag type boundary using the corresponding properties of the Dirichlet
Laplacian.","16 pages, no figures",,10.1007/s11005-022-01594-3,math.SP,"['math.SP', 'math-ph', 'math.MP', 'quant-ph', '81Q05, 35Q40']",http://arxiv.org/pdf/2112.08109v1
778,http://arxiv.org/abs/2112.07710v2,2022-12-05 17:58:06+00:00,2021-12-14 19:22:59+00:00,Aymptotics of eigenvalues of the Neumann-Poincar'e operator in 3D elasticity,Grigori Rozenblum,"We consider the Neumann-Poincar'e (double layer potential) operator in 3D
elasicity on a smooth closed surface. Its essential spectrum consists of 3
points. We find the asymptotics of sequences of eigenvalues converging to these
three pounts. They are expressed via the eigenvalue distribution for a matrix
eigenvalue problem depending on the points of the cotangent bundle of the
surface. For the two-sided asymptotics for the distribution of the the union of
sequences of eigenvalues converging to the point of the essential spectrum from
both sides, an expression is found via the Euler characteristics and the
Willmore energy of the surface.","arXiv admin note: text overlap with arXiv:2006.10568 Ver.2,
  2022.12.05 is an essentially extended version of Ver.1",,,math.AP,"['math.AP', 'math.SP', '35P20 (primary) 58J40, 58J50 (secondary)']",http://arxiv.org/pdf/2112.07710v2
779,http://arxiv.org/abs/2112.07251v1,2021-12-14 09:33:30+00:00,2021-12-14 09:33:30+00:00,Quantitative reducibility of Gevrey quasi-periodic cocycles and its applications,Xianzhe Li,"We establish a quantitative version of strong almost reducibility result for
$\mathrm{sl}(2,\mathbb{R})$ quasi-periodic cocycle close to a constant in
Gevrey class. We prove that, for the quasi-periodic Schr\""odinger operators
with small Gevrey potentials, the length of spectral gaps decays
sub-exponentially with respect to its labelling, the long range duality
operator has pure point spectrum with sub-exponentially decaying eigenfunctions
for almost all phases and the spectrum is an interval for discrete
Schr\""odinger operator acting on $ \mathbb{Z}^d $ with small separable
potentials. All these results are based on a refined KAM scheme, and thus are
perturbative.",27 pages,,10.1088/1361-6544/ac98ed,math.DS,"['math.DS', 'math-ph', 'math.MP', 'math.SP']",http://arxiv.org/pdf/2112.07251v1
780,http://arxiv.org/abs/2112.07248v1,2021-12-14 09:23:32+00:00,2021-12-14 09:23:32+00:00,On transformation operators and Riesz basis property of root vectors system for $n \times n$ Dirac type operators. Application to the Timoshenko beam model,"Anton A. Lunyov, Mark M. Malamud","The paper is concerned with the following $n\times n$ Dirac type
equation$$Ly=-iB(x)^{-1}(y'+Q(x)y)=\lambda y, \quad B(x)=B(x)^*,\quad y={\rm
col}(y_1,\ldots,y_n),\quad x\in[0,\ell],$$ on a finite interval $[0,\ell]$.
Here $Q$ is a summable potential $n\times n$ matrix function and $B$ is an
invertible self-adjoint diagonal bounded matrix function. If $n=2m$ and
$B(x)={\rm diag}(-I_m,I_m)$, this equation is equivalent to Dirac equation of
order $n$.
  We show the existence of triangular transformation operators for such
equation under additional uniform separation conditions on the entries of the
matrix function $B$. Here we apply this result to study direct spectral
properties of the boundary value problem (BVP) associated with the above
equation subject to the general boundary conditions $U(y)=Cy(0)+Dy(\ell)=0,{\rm
rank}(C\ D)=n$.
  We apply this result to show that the deviation of the characteristic
determinants of this BVP and the unperturbed BVP (with $Q=0$) is a Fourier
transform of some summable function, which in turn yields asymptotic behavior
of the spectrum in the case of regular boundary conditions. Namely,
$\lambda_m=\lambda_m^0+o(1)$ as $m\to\infty$, where
$\{\lambda_m\}_{m\in\mathbb{Z}}$ and $\{\lambda_m^0\}_{m\in\mathbb{Z}}$ are
sequences of eigenvalues of perturbed and unperturbed ($Q=0$) BVP,
respectively.
  Further, we prove that the system of root vectors of the above BVP
constitutes a Riesz basis in a certain weighted $L^2$-space, provided that the
boundary conditions are strictly regular.
  The main results are applied to establish asymptotic behavior of eigenvalues
and eigenvectors, and the Riesz basis property for the dynamic generator of the
Timoshenko beam model. We also found a new case when eigenvalues have an
explicit asymptotic, which to the best of our knowledge is new even in the case
of constant parameters of the model.",105 pages and 72 references,,,math.SP,"['math.SP', 'math.AP', 'math.FA', '47E05, 34L40, 34L10, 35L35']",http://arxiv.org/pdf/2112.07248v1
781,http://arxiv.org/abs/2112.06035v1,2021-12-11 17:43:29+00:00,2021-12-11 17:43:29+00:00,On diagonalizable quantum weighted Hankel matrices,"František Štampach, Pavel Šťovíček","A semi-infinite weighted Hankel matrix with entries defined in terms of basic
hypergeometric series is explicitly diagonalized as an operator on
$\ell^{2}(\mathbb{N}_{0})$. The approach uses the fact that the operator
commutes with a diagonalizable Jacobi operator corresponding to
Al-Salam-Chihara orthogonal polynomials. Yet another weighted Hankel matrix,
which commutes with a Jacobi operator associated with the continuous
$q$-Laguerre polynomials, is diagonalized. As an application, several new
integral formulas for selected quantum orthogonal polynomials are deduced. In
addition, an open research problem concerning a quantum Hilbert matrix is also
mentioned.",Dedicated to the memory of Harold Widom,,,math.CA,"['math.CA', 'math.SP', '47B35, 47B36, 33D45']",http://arxiv.org/pdf/2112.06035v1
782,http://arxiv.org/abs/2112.05942v2,2022-06-09 07:29:41+00:00,2021-12-11 10:01:46+00:00,Bulk-Boundary eigenvalues for Bilaplacian problems,"Davide Buoso, Carles Falcó, María del Mar González, Manuel Miranda","We initiate the study of a bulk-boundary eigenvalue problem for the
Bilaplacian with a particular third order boundary condition that arises from
the study of dynamical boundary conditions for the Cahn-Hilliard equation.
First we consider continuity properties under parameter variation (in which the
parameter also affects the domain of definition of the operator). Then we look
at the ball and the annulus geometries (together with the punctured ball),
obtaining the eigenvalues as solutions of a precise equation involving special
functions. An interesting outcome of our analysis in the annulus case is the
presence of a bifurcation from the zero eigenvalue depending on the size of the
annulus.","25 pages, 5 figures",,,math.AP,"['math.AP', 'math.DS', 'math.SP', '35A09, 35B30, 35G05, 35P15']",http://arxiv.org/pdf/2112.05942v2
783,http://arxiv.org/abs/2112.05733v1,2021-12-10 18:43:42+00:00,2021-12-10 18:43:42+00:00,Discrete spectrum of zero order pseudodifferential operators,Grigori Rozenblum,"For a class of zero order pseudodifferential operators we find the
asymptotics of eigenvalues converging to a non-isolated tip of the essential
spectrum.",,,,math.AP,"['math.AP', 'math.SP', '58J40 (primary) 58J50, 74B99 (secondary)']",http://arxiv.org/pdf/2112.05733v1
